Asset,Time,Use
A668856,709,32752.654761283407
A668856,711,32757.9064558688
A303019,0,30453.28781531335
A303019,10,30480.7133314815
A303019,13,30489.466155790484
A303019,16,30497.635458478868
A303019,163,30800.77494038001
A303019,176,30836.953280857142
A303019,208,30926.815610429378
A303019,210,30931.77554420447
A303019,356,31337.61483133102
A303019,360,31348.7017421224
A303019,502,31706.10873473924
A303019,542,31805.599171051355
A303019,556,31840.90222909759
A303019,730,32270.082381048098
A464724,42,30986.334815730468
A464724,42,30987.210098161366
A464724,49,30994.504118418852
A464724,69,31043.228173738862
A464724,174,31364.74858668887
A464724,211,31437.105267643135
A464724,215,31447.608656813918
A464724,360,31970.152268060254
A464724,365,31986.199112626724
A464724,404,32120.992606985074
A464724,542,32309.761851248826
A464724,544,32314.430024213616
A464724,730,32900.86925291554
A838397,86,31264.674628756155
A838397,157,31559.35304715861
A838397,231,31737.035380630983
A838397,349,31971.90283292205
A838397,432,32229.235867606174
A838397,442,32240.322778397553
A838397,532,32438.42836859089
A838397,598,32623.112961510447
A838397,598,32624.280004751647
A838397,626,32735.14911266544
A838397,722,32996.85855950406
A838397,726,33008.82075272634
A098790,87,30697.491613534
A098790,163,30898.51481183033
A098790,202,30995.08764003945
A098790,204,31001.79813867634
A098790,250,31104.49794390175
A098790,272,31161.391301910146
A098790,276,31173.645255942723
A098790,438,31694.43830232726
A098790,451,31737.91066306188
A098790,538,31953.813662683482
A098790,642,32270.665902668698
A098790,670,32349.733082259852
A098790,671,32351.77540793195
A780171,74,31264.091107135555
A780171,164,31499.833841857522
A780171,296,31763.877375178534
A780171,361,31866.868941214245
A780171,534,32211.730218988207
A780171,537,32220.48304329719
A780171,558,32274.45879320259
A780171,640,32296.04909316475
A780171,654,32308.88656881793
A780171,681,32361.111753861533
A809797,18,30453.87133693395
A809797,19,30456.788945036944
A809797,40,30483.339178774197
A809797,102,30695.741048672204
A809797,168,30842.204975442535
A809797,312,31220.326985590636
A809797,355,31361.830978585876
A809797,454,31652.71650645444
A809797,457,31660.885809142823
A809797,538,31893.419174951494
A809797,541,31901.29671682958
A809797,615,32120.409085364474
A809797,616,32123.32669346747
A809797,722,32468.187971241434
A364556,125,31059.275018305332
A364556,177,31209.240074799258
A364556,178,31211.28240047135
A364556,212,31236.665590967405
A364556,365,31639.29550918066
A364556,434,31889.3345236073
A364556,487,32109.613935383397
A364556,495,32135.872408310348
A364556,501,32153.961578548915
A364556,547,32227.193541934077
A364556,588,32352.650690362847
A364556,590,32359.069428189436
A364556,657,32644.411500662307
A688197,51,31005.299268399933
A688197,91,31138.925719517087
A688197,107,31202.529576162367
A688197,221,31459.279089225896
A688197,225,31474.742412171767
A688197,293,31697.355910430255
A688197,394,32017.709280139065
A688197,414,32026.17034363775
A688197,472,32130.620713724955
A688197,581,32553.673888659177
A688197,668,32901.452774536134
A070229,82,30766.638925574975
A070229,82,30767.22244719557
A070229,83,30768.97301205737
A070229,260,31295.0177530273
A070229,291,31384.88008259953
A070229,381,31643.380160524855
A070229,452,31845.278641252084
A070229,474,31899.54615196778
A070229,503,32016.250476087567
A070229,629,32504.949833339168
A070229,633,32517.495548182043
A070229,711,32761.99110721299
A070229,711,32763.15815045419
A070229,712,32766.075758557185
A632611,30,30857.084776767806
A632611,72,30972.622057646393
A632611,77,30986.04305492017
A632611,195,31362.998021827072
A632611,198,31371.750846136056
A632611,218,31448.483939244816
A632611,225,31468.61543515548
A632611,226,31472.408325689372
A632611,247,31534.261617472857
A632611,252,31549.724940418728
A632611,263,31561.395372830706
A632611,264,31564.021220123403
A632611,427,31965.775855905762
A632611,429,31971.02755049115
A632611,435,31978.905092369238
A632611,631,32389.41255246058
A632611,640,32409.54404837124
A632611,682,32461.185711794245
A516044,17,30586.038983999606
A516044,17,30586.330744809908
A516044,162,31061.31734397743
A516044,236,31214.783530194945
A516044,241,31220.03522478034
A516044,296,31404.719817699897
A516044,346,31536.88746476555
A516044,449,31976.57100588684
A516044,477,32092.108286765426
A516044,527,32245.866233793244
A516044,530,32255.786101343427
A516044,717,32561.84319134756
A963330,25,31095.16159797217
A963330,183,31569.85643632939
A963330,367,32232.15347570917
A963330,477,32591.311033187805
A963330,551,32838.14067870115
A963330,554,32839.01596113205
A963330,661,33236.39418475991
A863424,69,31091.368707438272
A863424,71,31095.16159797217
A863424,119,31238.7079166395
A863424,119,31239.2914382601
A863424,258,31618.2887308391
A863424,294,31712.527472565827
A863424,349,31924.637581653536
A863424,360,31928.13871137713
A863424,392,31983.86502614433
A863424,536,32361.40351467183
A863424,649,32717.935224857774
A863424,675,32759.365259920298
A863424,721,32886.57297321086
A320256,24,30334.249404711172
A320256,46,30382.68169922088
A320256,216,30973.789100887592
A320256,217,30976.414948180285
A320256,217,30976.414948180285
A320256,217,30976.706708990587
A320256,219,30982.250164386274
A320256,231,30998.005248142446
A320256,239,31018.720265673706
A320256,312,31206.61422750656
A320256,321,31232.289178812913
A320256,405,31524.925271543274
A320256,434,31617.121687597904
A320256,553,31878.539373626223
A320256,587,31964.025291043963
A320256,703,32270.3741418584
A320256,704,32274.16703239229
A921347,34,30176.40680633916
A921347,35,30179.907936062755
A921347,71,30299.238107475234
A921347,77,30310.616779076914
A921347,103,30364.592528982314
A921347,228,30670.35785817615
A921347,245,30695.741048672204
A921347,280,30808.068960637498
A921347,281,30808.360721447796
A921347,348,30896.764246968534
A921347,465,31164.30891001314
A921347,548,31411.430316336784
A921347,611,31605.743015996224
A921347,621,31609.827667340418
A921347,650,31730.616642804394
A921347,685,31816.394321032436
A921347,689,31826.022427772317
A393720,17,30568.53333538164
A393720,19,30572.617986725832
A393720,181,31014.052092708916
A393720,182,31017.26146162221
A393720,203,31081.448839888093
A393720,204,31083.782926370488
A393720,213,31101.580335798757
A393720,214,31103.039139850254
A393720,308,31390.131777184924
A393720,310,31393.632906908515
A393720,311,31395.966993390914
A393720,365,31582.69391198257
A393720,501,32135.28888668975
A393720,548,32322.599326902004
A393720,562,32346.52371334656
A393720,584,32377.4503592383
A393720,603,32417.713351059625
A393720,603,32417.713351059625
A393720,693,32753.238282904007
A321665,6,30193.62069414683
A321665,9,30200.914714404316
A321665,190,30780.643444469348
A321665,377,31189.692100509194
A321665,439,31353.66167589749
A321665,530,31688.01956450067
A321665,535,31694.43830232726
A321665,545,31723.322622546908
A321665,547,31728.8660779426
A321665,550,31737.32714144128
A321665,564,31756.875115731345
A321665,611,31938.05857892731
A321665,697,32182.84589876856
A494734,2,30648.184036593393
A494734,48,30792.313876881326
A494734,87,30922.730959085184
A494734,133,31029.515415654787
A494734,160,31123.754157381514
A494734,164,31134.257546552293
A494734,197,31227.037484227523
A494734,357,31795.387542690874
A494734,410,31886.708676314607
A494734,504,32188.097593353952
A494734,537,32281.16929183948
A494734,544,32302.759591801638
A494734,566,32354.109494414344
A494734,666,32599.480335876193
A494734,666,32600.06385749679
A494734,678,32612.02605071907
A494734,720,32715.601138375376
A494734,726,32719.68578971957
A494734,730,32729.605657269753
A528828,49,30974.66438331849
A528828,52,30984.29249005837
A528828,91,31110.33316010774
A528828,147,31311.356358404068
A528828,345,31869.494788506938
A528828,370,31924.929342463834
A528828,373,31933.39040596252
A528828,521,32464.68684151784
A528828,533,32487.444184721197
A528828,708,32959.22141497543
A528828,718,32987.81397438477
A864777,17,30370.135984378005
A864777,58,30508.43060845995
A864777,141,30783.85281338264
A864777,200,30965.328037388907
A864777,201,30967.6621238713
A864777,281,31144.469174912778
A864777,565,31816.394321032436
A586375,20,30623.967889338535
A586375,22,30630.094866354826
A586375,33,30657.812143333274
A586375,64,30745.048625612813
A586375,73,30784.144574192942
A586375,100,30864.962318645892
A586375,113,30910.768765862907
A586375,163,31043.519934549164
A586375,195,31131.9234600699
A586375,198,31139.801001947984
A586375,249,31259.714694981063
A586375,264,31299.39416518179
A586375,305,31387.505929892228
A586375,306,31389.548255564325
A586375,345,31498.95855942662
A586375,345,31499.250320236923
A586375,383,31579.192782258975
A586375,566,32036.09021118793
A586375,620,32233.028758140066
A586375,632,32269.7906202378
A586375,669,32365.196405205723
A586375,677,32387.66198759878
A398801,100,30759.636666127786
A398801,101,30763.72131747198
A398801,177,30940.236607703155
A398801,178,30942.862454995848
A398801,179,30945.196541478243
A398801,183,30946.363584719442
A398801,199,30986.918337351068
A398801,204,31001.50637786604
A398801,242,31075.030102061504
A398801,244,31081.15707907779
A398801,368,31431.853573057746
A398801,440,31605.159494375624
A398801,451,31607.493580858023
A398801,502,31772.630199487518
A398801,545,31875.62176552323
A398801,607,32004.871804485887
A517489,170,31101.288574988455
A517489,174,31112.959007400434
A517489,174,31113.250768210735
A517489,203,31153.805520842358
A517489,204,31156.431368135054
A517489,354,31531.344009369863
A517489,538,31944.4773167539
A517489,633,32140.83234208544
A517489,722,32453.01640910586
A162255,18,30761.678991799883
A162255,20,30768.681251247068
A162255,24,30780.35168365905
A162255,51,30882.759728074157
A162255,140,31018.720265673706
A162255,176,31122.295353330017
A162255,261,31309.605793542272
A162255,264,31316.89981379976
A162255,350,31606.326537616824
A162255,365,31660.010526711925
A162255,387,31717.48740634092
A162255,391,31727.4072738911
A162255,449,31880.28993848802
A162255,533,32108.446892142198
A162255,544,32113.99034753789
A162255,546,32119.825563743878
A162255,597,32282.628095890977
A162255,730,32663.95947495237
A361501,0,30669.77433655555
A361501,364,31517.631251285788
A361501,375,31525.80055397417
A361501,469,31798.88867241447
A361501,481,31819.31192913543
A361501,527,31983.28150452373
A361501,557,32029.379712551043
A472914,63,30564.156923227147
A472914,129,30782.685770141445
A472914,151,30806.0266349654
A472914,253,31049.355150755153
A472914,340,31300.85296923329
A472914,341,31304.06233814658
A472914,378,31420.474901456066
A472914,417,31534.261617472857
A472914,521,31849.655053406575
A472914,528,31869.78654931724
A472914,559,31979.196853179536
A472914,607,32165.632010960893
A472914,610,32173.509552838976
A472914,676,32366.94697006752
A472914,700,32447.181192899872
A472914,712,32472.564383395926
A472914,714,32477.816077981315
A094431,89,31355.412240759288
A094431,160,31592.03025791215
A094431,161,31594.072583584246
A094431,272,31907.423693845867
A094431,280,31919.677647878445
A094431,303,31939.80914378911
A094431,334,32027.337386878946
A094431,334,32028.504430120145
A094431,462,32372.19866465291
A094431,463,32376.2833159971
A094431,490,32456.517538829456
A094431,644,32881.61303943577
A979167,26,30901.432419933324
A979167,123,31105.37322633265
A979167,159,31188.525057267994
A979167,159,31188.816818078296
A979167,203,31313.398684076164
A979167,218,31329.153767832337
A979167,336,31621.2063389421
A979167,362,31718.946210392416
A979167,364,31723.906144167508
A979167,390,31775.25604678021
A979167,413,31803.55684537926
A979167,442,31845.57040206238
A979167,443,31845.57040206238
A979167,468,31903.922564122277
A979167,480,31933.098645152222
A979167,480,31933.098645152222
A979167,481,31935.724492444915
A979167,513,32065.849813838475
A979167,522,32088.315396231534
A979167,575,32255.786101343427
A979167,651,32480.15016446371
A979167,679,32551.92332379738
A642766,66,30334.54116552147
A642766,215,30729.001781046343
A642766,342,31207.78127074776
A642766,398,31315.44100974826
A642766,500,31581.235107931072
A642766,724,32148.126362342926
A677209,9,30665.98144602166
A677209,167,31113.83428983133
A677209,171,31126.08824386391
A677209,238,31362.414500206472
A677209,239,31364.74858668887
A677209,242,31370.875563705158
A677209,242,31371.167324515456
A677209,244,31375.543736669948
A677209,284,31477.66002027476
A677209,334,31643.671921335153
A677209,356,31658.551722660428
A677209,538,32295.757332354453
A677209,722,32788.833101760545
A677209,725,32797.002404448926
A347083,25,30326.371862833086
A347083,96,30547.23479622978
A347083,222,30857.668298388406
A347083,227,30868.171687559185
A347083,344,31220.618746400934
A347083,359,31239.8749598807
A347083,531,31665.262221297315
A347083,698,32074.019116526862
A347083,713,32119.825563743878
A347083,714,32123.32669346747
A347083,715,32125.077258329267
A770389,12,29750.436023301947
A770389,23,29768.816954350816
A770389,63,29918.782010844738
A770389,64,29921.407858137434
A770389,66,29925.492509481624
A770389,138,30203.540561697013
A770389,139,30205.58288736911
A770389,165,30276.480764271877
A770389,259,30520.976323302828
A770389,262,30528.562104370612
A770389,283,30547.23479622978
A770389,283,30547.526557040077
A770389,390,30861.461188922298
A770389,390,30862.628232163497
A770389,563,31356.287523190185
A770389,573,31370.29204208456
A770389,574,31371.750846136056
A770389,592,31438.564071694633
A770389,593,31441.18991898733
A770389,628,31580.94334712077
A770389,630,31586.19504170616
A770389,644,31632.293249733477
A770389,693,31776.13132921111
A770389,694,31780.215980555302
A207920,2,30529.43738680151
A207920,13,30554.237055676964
A207920,30,30579.036724552418
A207920,36,30585.747223189308
A207920,39,30594.50004749829
A207920,143,30838.70384571894
A207920,204,30996.838204901247
A207920,206,31002.38166029694
A207920,213,31012.30152784712
A207920,328,31222.07755045243
A207920,391,31414.34792443978
A207920,467,31590.279693050354
A207920,480,31610.994710581614
A207920,482,31615.079361925807
A207920,512,31627.916837578985
A207920,573,31807.349735913154
A207920,680,31906.84017222527
A207920,683,31912.96714924156
A207920,684,31914.425953293055
A207920,707,31958.773596458574
A863036,11,30344.16927226135
A863036,20,30354.964422242432
A863036,182,30866.42112269739
A863036,204,30928.857936101474
A863036,388,31384.88008259953
A863036,540,31954.105423493784
A863036,552,31984.156786954627
A863036,581,32040.46662334242
A943615,6,30729.29354185664
A943615,11,30736.587562114128
A943615,20,30737.171083734727
A943615,128,31100.413292557558
A943615,129,31104.20618309145
A943615,181,31213.61648695375
